,DATE (YYYY/MM/DD),MST,Global CMP22 (vent/cor) [W/m^2],Direct sNIP [W/m^2],Azimuth Angle [degrees],Tower Dry Bulb Temp [deg C],Tower Wet Bulb Temp [deg C],Tower Dew Point Temp [deg C],Tower RH [%],Peak Wind Speed @ 6ft [m/s],Avg Wind Direction @ 6ft [deg from N],Station Pressure [mBar],Precipitation (Accumulated) [mm],Moisture,Albedo (CMP11),Cloud Type,Solar Zenith Angle,Snow Depth [cm]
181,22-03-2020,03:55,-0.672549,0,66.65701,0.723,-1.68,-4.98,62.46,4.7,282.5,814.532,0,0,0,3,84.5,4.738
182,11-09-2020,10:32,848.298,903.923,146.08697,15.96,9.073,3.293,42.66,1.7,87.6,818.801,0,0,0.18,0,54.88,0.327
183,09-12-2020,00:41,-1.65289,-0.395013,34.53835,11.88,1.075,-23.725,5.131,6.2,285.5,821.155,0,0,0,4,88.64,0.098
184,08-08-2020,07:46,496.686,844.956,93.1965,28.12,11.012,-5.878,9.78,1.45,115.8,820.104,0,0,0.2234,0,126.13,-0.277
185,24-01-2020,08:07,118.038,650.617,123.1743,5.452,0.061,-7.639,35.49,8.2,287.4,815.548,0,0,0.3059,0,39.1,0.278
186,25-03-2020,22:11,-0.843815,-0.286835,320.83853,7.732,0.82,-9.18,26.49,2.95,299.8,808.827,0,0,0,0,47.4,0.732
187,16-04-2020,03:22,-0.747132,-0.375878,54.5683,-1.523,-1.523,-1.523,100,4.7,14.08,813.002,0,1,0,0,77.84,8.52
188,25-07-2020,16:19,241.035,4.84883,268.68784,17.71,16.084,15.284,85.7,4.2,272.4,820.861,5.334,1,0.1707,8,68.05,1.206
189,25-08-2020,08:32,514.766,487.872,107.19798,28.45,15.126,6.726,25.34,1.95,103.6,819.346,0,0,0.2239,0,88.6,-0.228
190,28-08-2020,01:16,-1.71156,-0.222192,23.39698,22.74,12.18,4.58,30.63,3.7,286.8,815.179,0,0,0,8,44.96,-0.262
191,21-08-2020,02:04,-1.48392,-0.197504,34.99703,19.43,11.882,6.682,43.43,2.45,271.5,817.231,0,0,0,4,87.32,-0.232
192,12-05-2020,22:44,-0.996818,-0.178042,340.07253,11.97,9.654,7.964,76.45,0,0,809.107,0.254,0,0,0,94.89,1.31
193,31-10-2020,12:51,588.861,918.534,199.49837,13.35,6.071,-1.429,35.41,5.95,40.51,822.339,0,0,0.2172,0,109.21,0.194
194,02-11-2020,17:39,-1.80783,-0.385137,257.44063,16.81,5.525,-8.675,15.24,1.95,304.6,823.511,0,0,0,7,146.36,-0.007
195,31-05-2020,18:53,44.411,66.2932,295.45186,22.5,14.026,8.826,41.63,0,0,818.217,0,0,0.132,0,45.25,1.066
196,26-01-2020,11:12,341.365,265.942,163.25983,10.13,2.262,-8.638,23.63,1.45,163.4,816.562,0,0,0.212,0,36.42,0.553
197,10-03-2020,04:51,-0.977555,0,79.92284,5.579,-0.118,-8.518,32.57,0,0,818.505,0,0,0,1,131.25,0.738
198,04-06-2020,17:52,305.851,686.383,286.68156,25.71,12.492,2.492,22.12,3.7,263,815.775,0,0,0.2369,3,30.59,1.02
199,27-11-2020,14:39,299.635,870.976,221.28751,5.514,0.816,-5.284,43.33,1.95,88.5,819.606,0,0,0.5186,0,60.68,6.101
200,06-01-2020,15:57,118.763,662.691,231.97536,4.559,-1.922,-14.622,20.18,3.7,255.4,821.837,0,0,0.2753,7,103.48,0.357
201,28-02-2020,05:45,-1.16322,-0.029673,91.72582,4.559,-1.784,-13.584,22.2,1.95,280,822.416,0,0,0,8,157.64,0.579
202,27-06-2020,22:50,-1.30008,-0.202443,341.27416,21.12,10.829,2.629,29.46,3.45,276.7,810.951,0,0,0,4,136.15,1.001
203,06-11-2020,20:36,-1.61034,-0.024688,285.93537,14.93,5.292,-5.908,21.87,1.2,297.4,811.49,0,0,0,0,60.68,0.057
204,15-12-2020,04:53,-1.12456,0.987551,99.29276,-6.901,-7.245,-7.845,92.1,1.7,279.6,813.445,0,1,0,0,96.44,8.05
205,15-04-2020,17:41,4.30466,0.18794,274.83367,2.254,1.393,0.493,88.1,3.45,13.24,814.301,0,1,0.1719,7,170.02,1.046
206,12-03-2020,02:32,-1.15299,-0.217598,50.3694,10.88,3.017,-7.183,25.53,3.45,282,809.617,0,0,0,0,59.48,0.589
207,28-12-2020,10:50,100.592,0.829532,161.62393,-2.762,-3.058,-3.558,93.5,2.7,52.54,818.562,0,1,0.2305,8,84.34,0.466
208,19-05-2020,05:58,183.958,643.622,74.53415,14.8,10.14,6.84,58.86,0,0,814.975,0,0,0.2612,0,104.79,0.868
209,05-04-2020,01:07,-0.882145,-0.074182,21.40321,4.79,0.982,-3.518,52.97,2.45,279.4,810.259,0,0,0,8,95.61,0.953
210,15-05-2020,23:08,-1.12861,0.17804,346.60778,9.54,9.431,9.331,98.6,0,0,816.163,23.62,1,0,1,54.01,1.212
211,10-10-2020,14:24,499.479,637.442,226.86811,25.82,10.407,-4.193,12.93,2.45,23.49,812.035,0,0,0.2202,0,144.45,-0.012
212,15-07-2020,01:26,-1.21244,-0.128379,20.57484,16.42,14.582,13.582,83.3,1.45,260.5,819.2,0,0,0,7,119.58,0.943
213,10-09-2020,13:06,257.234,2.86877,208.19872,8.37,5.024,1.724,62.89,0.7,165.2,823.992,0.508,0,0.1739,3,47.72,0.14
214,20-10-2020,15:11,260.547,160.177,235.12541,15.65,7.428,-0.472,33.04,3.95,51.74,815.386,0,0,0.2254,0,57.85,0.058
215,05-06-2020,08:19,665.601,920.983,93.16047,25,13.047,4.547,26.68,2.2,75.23,818.367,0,0,0.189,0,86.5,0.998
216,16-04-2020,16:19,276.886,3.42248,261.8016,-5.169,-5.186,-5.286,99,3.7,20.62,818.317,3.302,0,0.8732,3,80.43,13.3
217,08-11-2020,16:45,5.27478,-0.370324,247.61558,10.44,1.686,-11.414,18.08,4.45,264.1,804.878,0,0,0,4,55.42,0.055
218,18-05-2020,07:58,641.841,848.908,93.03126,15.06,12.012,10.112,72.27,1.2,50.02,816.265,0,0,0.1987,7,125.45,0.974
219,01-06-2020,23:21,-1.86881,0.518455,350.15672,25.24,12.859,3.859,25.06,7.2,297.3,818.87,0,0.85,0,0,147.9,0.847
220,25-01-2020,07:02,-0.124632,-0.7171,112.29471,1.081,-1.914,-6.314,54.27,0,0,815.227,0,0,0,3,43.08,0.427
221,17-01-2020,14:47,391.512,791.551,218.68084,8.68,0.95,-10.75,21.6,8.95,265.7,805.553,0,0,0.2412,0,34.08,0.522
222,08-05-2020,16:53,228.805,237.259,273.84668,14.99,6.607,-1.893,30.63,2.7,51.77,816.91,0.254,0,0.2083,6,53.47,1.142
223,31-10-2020,07:07,83.3026,565.435,114.31672,10.81,2.536,-9.064,21.75,0.95,317.1,818.27,0,0,0.3952,0,12.3,0.226
224,25-09-2020,15:36,407.215,653.48,245.63967,27.64,13.011,2.011,19.08,2.45,15.95,813.926,0,0,0.2339,1,115.9,0.043
225,15-07-2020,16:59,41.6361,-0.197506,276.77888,22.44,15.915,12.515,53.43,2.7,167.5,819.118,0,0,0.1611,0,69.91,1.09
226,21-11-2020,03:08,-1.31415,0.059252,80.60152,0.224,-2.941,-8.141,49.25,0,0,823.847,0,0,0,0,56.94,0.177
227,21-08-2020,00:23,-1.63003,-0.207379,5.98041,20.54,12.461,6.961,41.33,1.95,260.1,817.909,0,0,0,2,32.79,-0.174
228,20-04-2020,19:14,-0.840248,-0.73199,291.19938,12.13,5.133,-2.467,35.17,3.45,39.48,815.548,0,0,0,0,127.56,0.946
229,20-02-2020,03:38,-0.609164,-0.173095,71.90513,-13.82,-14.552,-17.552,70.66,1.7,291.8,827.623,0,0,0,3,95.72,12.54
230,22-05-2020,22:58,-1.10651,-0.098755,344.21692,15.47,8.026,1.426,38.53,4.2,286.1,809.182,0,0,0,6,51.57,0.85
231,18-05-2020,12:16,992.785,912.842,192.81068,24.5,15.667,10.867,42.32,1.95,47.97,814.737,0,0,0.1526,0,88.63,1.42
232,09-09-2020,19:36,-0.861134,0.153068,289.98102,2.284,0.897,-0.603,80.7,0,0,825.845,11.18,0,0,0,76.87,0.039
233,29-09-2020,03:43,-1.47145,-0.207382,70.37311,12.01,2.752,-10.648,17.45,2.45,280.5,823.049,0,0,0,3,37.36,-0.161
234,07-09-2020,08:43,490.221,486.727,114.50643,23.23,11.681,2.781,26.19,1.2,51.74,813.723,0,0,0.2293,6,46.21,-0.16
235,16-02-2020,23:42,-0.705466,0.089019,343.05743,2.928,-0.45,-4.75,54.39,2.2,21.79,810.477,0,0,0,0,100.82,10.43
236,05-03-2020,20:09,-0.841751,-0.103856,285.27535,4.584,0.373,-5.227,46.46,3.7,308.7,826.257,0,0,0,0,99.81,0.563
237,07-10-2020,16:09,186.359,394.596,248.99185,25.87,9.705,-7.495,9.7,0,0,818.869,0,0,0.2313,8,41.63,-0.086
238,14-05-2020,15:46,631.535,796.097,264.39151,16.87,10.721,6.321,49.75,3.45,92.9,813.549,0,0,0.2081,0,150.98,1.461
239,14-03-2020,00:23,-0.685167,0.380799,5.40414,-1.358,-1.598,-1.998,94.8,0,0,813.038,0,0,0,0,60.07,0.805
240,08-01-2020,23:07,-0.858052,0.004945,319.3474,2.706,-2.092,-9.892,35.3,3.7,297.4,805.61,0,0,0,1,79.27,0.271
241,06-02-2020,13:17,445.06,130.887,197.90296,2.257,-2.265,-9.665,37.19,8.2,264.2,801.918,0,0,0.7505,7,29.98,5.062
242,18-06-2020,12:14,972.568,643.715,189.70555,18.58,9.605,2.005,32.98,3.45,110.4,820.526,0,0,0.163,3,113.44,1.094
243,17-09-2020,08:47,456.906,424.278,119.30924,22.6,12.398,5.098,32.03,1.2,167.2,823.147,0,0,0.217,0,147.4,-0.276
244,01-05-2020,14:58,672.197,593.933,251.32048,25.96,11.56,-0.54,17.42,0,0,812.608,0,0,0.1903,0,107.54,1.081
245,06-06-2020,22:38,-1.18396,-0.138255,339.29226,17.21,10.736,6.036,47.74,3.95,286.3,809.068,1.778,0,0,0,133.06,0.962
246,22-12-2020,16:23,21.558,-0.27157,236.88031,11.67,3.29,-7.31,23.96,9.95,275.4,800.753,0,0,0.1734,0,144.8,0.351
247,24-12-2020,04:20,-1.07669,0.187634,93.87455,-2.468,-6.839,-19.039,22.66,6.95,278.7,818.941,0,0,0,7,123.8,0.222
248,29-01-2020,19:57,-0.909867,0.811056,271.96323,-0.441,-0.511,-0.611,98.6,0,0,816.811,0,1,0,0,168.65,0.186
249,21-08-2020,11:22,835.603,611.577,158.89955,30.5,14.998,4.638,19.48,2.95,95.9,817.903,0,0,0.1961,0,38.28,0.458
250,26-07-2020,01:43,-1.12601,0.098754,25.42315,18.49,14.751,12.691,68.96,1.7,280.1,820.286,0,0.15,0,1,29.17,1.218
251,17-04-2020,18:29,18.8652,0.049458,283.00315,6.357,2.918,-0.782,59.74,2.2,22.46,814.302,7.874,0,0.2116,6,45.16,2.746
252,29-08-2020,07:16,331.584,527.257,94.93123,17.51,11.999,8.399,55.08,1.45,282.1,819.895,0,0,0.2216,3,139.5,-0.269
253,13-11-2020,16:47,2.9921,-0.197507,246.82473,12.13,2.783,-10.617,17.36,4.95,281.7,806.91,0,0,0,0,90.93,0.099
254,11-10-2020,10:51,786.018,799.173,161.35132,21.48,8.816,-3.684,17.53,10.95,281.7,807.464,0,0,0.2196,0,32.74,-0.101
255,23-06-2020,23:03,-1.18259,-0.197505,344.71157,18.42,12.015,7.715,49.65,4.7,276.7,819.108,0,0,0,0,63.49,0.876
256,20-10-2020,20:04,-1.54379,-0.207382,284.75945,8.53,4.399,-0.001,54.92,0.95,271.4,818.387,0,0,0,6,80.89,-0.038
257,06-11-2020,11:28,663.75,654.387,175.27303,21.41,7.349,-9.851,10.31,2.45,133.5,813.668,0,0,0.224,0,118.4,0.62
258,15-01-2020,03:31,-0.860255,-0.247276,81.80939,-3.737,-5.145,-7.445,72.7,1.2,43.28,814.852,0,0,0,4,46.16,0.255
259,01-10-2020,16:58,47.4254,19.6617,258.78208,15.89,7.447,-0.933,31.32,0,0,824.371,0,0,0.2348,8,13.48,-0.165
260,22-06-2020,00:34,-1.14022,-0.138255,7.99366,16.45,10.819,6.819,52.88,5.7,22.36,819.363,0,0,0,0,122.3,0.922
261,16-05-2020,00:05,-0.984494,-0.153313,2.17915,9.44,9.381,9.291,99,0,0,816.027,0,0,0,0,108.68,1.236
262,19-08-2020,14:42,127.556,-0.345633,242.9476,29.22,14.918,5.548,22.34,5.7,295.7,819.244,0,0.5,0.1888,1,135.64,-0.225
263,17-11-2020,07:35,147.417,664.134,122.25812,12.1,2.941,-10.359,17.8,1.7,266.4,823.639,0,0,0.3338,0,154.67,-0.053
264,04-06-2020,06:37,322.489,722.86,77.77364,20.19,11.084,4.084,34.58,2.2,260.5,816.796,0,0,0.2273,7,122.36,0.705
265,26-05-2020,06:50,381.919,859.957,80.96121,12.68,6.402,0.302,42.57,1.2,104.7,817.458,0,0,0.2174,0,67.43,0.857
266,19-11-2020,15:17,200.598,722.434,230.16812,16.13,6.873,-2.727,26.55,3.7,21.06,816.702,0,0,0.267,0,157.91,0.289
267,20-07-2020,19:20,5.68474,-0.301192,297.08499,23.42,16.243,12.493,50.28,1.95,238.2,817.869,0,0,0,7,74.55,0.796
268,03-07-2020,20:13,-1.06012,-0.898644,307.97311,23.6,14.162,8.262,37.49,4.2,121.7,821.156,0,0,0,0,141.35,0.714
269,07-09-2020,17:06,89.7895,40.2959,265.91837,22.81,11.205,1.835,25.11,4.7,28.15,811.408,0,0,0.2225,0,22.79,-0.241
270,25-11-2020,05:22,-1.16906,0.207384,102.56917,0.081,-3.661,-10.261,41.26,1.45,250.1,812.279,0,0,0,0,133.22,10.63
271,10-03-2020,11:03,192.666,7.88307,156.2176,13.08,4.73,-5.07,26.5,2.95,134.6,818.79,0,0,0.1617,0,17.26,0.785
272,18-04-2020,02:45,-0.834651,-0.098915,46.26907,4.533,-0.544,-7.844,37.17,3.95,290.1,811.729,0,0,0,0,78.32,2.384
273,17-07-2020,17:19,39.4906,0.35057,279.39999,25.57,14.492,7.592,31.84,6.7,262,819.323,0,0,0.1981,0,114.33,0.752
274,26-07-2020,15:27,320.366,2.49845,259.32542,19.78,16.41,14.73,72.66,1.7,292.2,823.945,2.286,1,0.1752,0,140.17,1.329
275,27-01-2020,02:40,-0.771575,-0.647862,66.88875,1.422,-1.869,-6.669,51.35,2.2,24.88,813.244,0,0,0,0,17.36,0.526
276,02-03-2020,01:41,-0.71226,0.336296,36.9876,-4.061,-4.231,-4.431,96.9,0.45,77.03,812.888,0,1,0,8,87.32,0.964
277,07-06-2020,04:10,-0.859436,-0.217257,55.15918,13.74,6.684,-0.116,38.49,3.45,286.9,808.219,0,0,0,7,113.88,0.841
278,28-03-2020,11:00,918.687,1023.28,153.57768,4.173,-1.576,-11.276,28.12,10.95,271.9,811.308,5.588,0,0.3736,1,91.22,2.08
279,10-12-2020,22:55,-0.877437,-0.385141,318.83851,-3.543,-3.562,-3.662,99,1.7,49.63,813.823,0,1,0,6,139.55,0.515
280,26-06-2020,20:33,-0.668527,0.449329,312.09008,15.3,12.322,10.442,72.75,5.45,280.9,819.788,17.27,0,0,8,106.49,0.964
281,03-05-2020,01:26,-0.993784,-0.178042,24.9026,8.9,7.824,6.924,87.4,0,0,817.332,0,0,0,7,68.47,1.214
282,26-03-2020,04:48,-0.772935,-0.044509,75.27872,1.57,-1.425,-5.525,56.08,1.95,311.3,807.18,0,0,0,6,118.55,0.737
283,08-03-2020,09:48,647.808,912.427,134.69077,15.89,6.083,-4.617,22.97,2.45,81.7,811.621,0,0,0.1942,4,23.7,0.599
284,23-07-2020,03:13,-1.33999,-0.034564,45.21167,22.27,12.776,6.376,35.71,0.95,326.6,817.373,0,0,0,8,34.44,0.767
285,14-05-2020,23:54,-0.995294,-0.36103,359.15173,10.82,8.033,5.753,70.87,0,0,815.539,0,0,0,4,117.84,0.909
286,10-09-2020,17:44,10.3063,-0.217258,271.30358,7.829,5.278,2.878,70.85,2.95,26.44,822.651,0.508,0,0.0817,0,136.3,0.139
287,02-12-2020,07:42,46.1399,168.761,124.6714,-8.14,-9.433,-12.633,66.97,2.7,283.9,826.313,0,0,0.3956,8,17.18,0.335
288,16-09-2020,17:04,93.7285,100.551,263.40935,20.27,11.048,3.948,34.08,0.95,33.44,825.212,0,0,0.2105,1,22.27,-0.011
289,10-12-2020,17:56,-0.997689,-0.730774,252.20935,0.511,-1.701,-4.701,64.96,3.7,56.31,812.909,0,0,0,0,156.46,0.269
290,08-03-2020,04:45,-0.810772,-0.494543,79.43439,6.604,1.499,-4.901,41.52,1.7,302.8,810.468,0,0,0,0,39.72,0.842
291,11-04-2020,18:34,0.92825,-0.692329,281.94185,16.44,4.317,-13.883,9.77,3.95,277.1,802.031,0,0,0,7,87.96,0.826
292,23-10-2020,07:32,39.5024,-0.38514,116.59756,-6.643,-7.129,-7.929,89.4,1.7,82.8,824.498,0,0,0.224,0,100.01,0.177
293,23-10-2020,22:49,-1.19134,0.217259,332.2168,-3.626,-4.129,-4.929,89.5,0,0,814.639,2.286,0,0,1,102.39,-0.056
294,07-01-2020,01:00,-1.00322,-0.197819,37.09627,5.18,-1.17,-12.27,23.96,5.45,265.2,818.658,0,0,0,0,115.27,0.332
295,20-02-2020,08:21,286.51,823.444,119.62978,-9.82,-11.304,-16.104,56.42,0,0,828.621,0,0,0.8512,0,86.62,11.06
296,01-12-2020,10:10,250.491,22.684,154.58593,2.495,-1.5,-7.5,44.24,1.95,17.07,817.043,0,0,0.2701,1,158.39,0.421
297,06-07-2020,06:39,318.05,785.693,77.06906,22.33,11.95,4.35,30.9,2.45,274.7,818.98,0,0,0.2431,0,84.95,0.827
298,07-06-2020,08:39,742.087,968.365,96.36675,24.42,11.273,0.373,20.51,3.45,145.8,807.33,0,0,0.1844,1,108.82,1.046
299,16-10-2020,15:33,238.528,240.669,240.30377,20.32,7.986,-4.814,17.1,1.45,37.02,814.42,0,0,0.226,3,137.69,0.067
300,04-08-2020,05:20,17.381,94.5853,69.55298,18.29,11.675,7.175,48.24,1.45,300.5,818.271,0,0,0.3748,0,13.5,-0.113
301,29-10-2020,22:29,-1.58935,0.177755,322.07396,9.09,6.089,3.389,67.44,0.95,83,821.4,0,0,0,0,94.63,0.193
302,08-12-2020,14:05,374.791,958.985,212.36326,17.25,5.495,-9.705,13.53,1.45,128.8,820.617,0,0,0.2479,0,129.44,0.414
303,03-03-2020,01:14,-1.20311,-0.014837,26.65398,5.153,-1.128,-11.728,25.21,7.45,286.3,810.396,0,0,0,0,113.32,0.595
304,15-04-2020,04:16,-0.611735,0.074187,65.04029,-1.8,-4.632,-9.732,50.51,1.95,274.5,813.652,0,0,0,7,129.03,1.061
305,28-09-2020,10:17,739.212,975.489,147.1541,11.41,3.409,-6.891,25.28,1.95,68.48,827.452,0,0,0.2007,1,90.88,-0.034
306,27-10-2020,11:34,696.585,1030.15,176.79198,4.951,-0.105,-7.205,38.17,2.2,128,817.328,0,0,0.649,1,112.57,7.311
307,17-02-2020,12:20,807.792,927.165,181.65068,4.078,0.085,-5.015,49.02,4.95,131.4,812.418,0,0,0.5779,4,75.63,10.49
308,03-12-2020,15:29,153.922,739.988,229.91226,7.843,-0.5,-17.4,12.41,0,0,820.845,0,0,0.2787,0,124.86,0.106
309,06-07-2020,01:16,-1.41999,-0.143193,18.02785,20.19,11.679,5.489,38.15,3.45,257.4,818.189,0,0,0,0,59.04,0.959
310,31-12-2020,12:17,501.16,986.98,183.3497,5.514,-0.363,-9.163,30.91,1.7,46.86,811.653,0,0,0.4136,0,128.98,2.828
311,01-11-2020,09:49,529.616,979.078,147.69366,12.95,4.63,-5.36,26.07,1.95,136.9,827.03,0,0,0.2232,0,98.69,0.268
312,18-04-2020,11:06,417.577,5.61838,153.62181,11.03,5.061,-1.239,41.91,1.95,31.31,810.809,0,0,0.3204,0,145.89,0.48
313,09-01-2020,19:59,-0.695563,0.242329,269.1347,1.606,-2.059,-7.559,46.9,2.2,283.2,809.524,0,0,0,1,117.42,0.397
314,26-12-2020,09:57,379.502,954.126,149.51878,14.2,3.443,-12.857,12.39,1.45,227.5,811.799,0,0,0.2404,0,76.89,0.252
315,24-05-2020,05:59,85.4419,0.29626,73.83237,8.69,7.345,6.245,84.6,1.45,47.33,816.049,0,0,0.1999,0,116.35,0.936
316,03-10-2020,01:39,-1.41812,-0.162942,41.92537,8.49,3.727,-1.573,48.34,0,0,822.437,0,0,0,6,82.19,-0.257
317,21-03-2020,13:54,514.168,59.1382,218.50435,8.71,2.279,-6.021,32.66,2.45,116.7,817.62,10.16,0,0.6104,0,138.96,6.418
318,04-08-2020,04:07,-1.27167,-0.197506,57.3675,18.86,12.017,7.337,47.07,0,0,818.398,0,0,0,4,57.81,0.003
319,05-09-2020,09:37,717.217,846.418,126.69123,30.26,15.673,6.483,22.45,3.7,99.3,825.574,0,0,0.1959,0,46.68,-0.006
320,20-01-2020,08:33,178.445,529.693,128.63361,2.265,-3.861,-19.361,15.2,2.45,281.2,825.766,0,0,0.2594,7,45.33,0.02
321,24-02-2020,03:00,-0.953065,-0.296729,62.22594,3.136,-1.874,-10.074,33.69,0,0,809.66,0,0,0,0,81.56,6.068
322,29-10-2020,12:36,623.383,1001.94,195.38115,18.32,7.586,-3.514,21.63,1.95,44.26,818.64,0,0,0.2053,0,113.79,0.072
323,19-01-2020,09:37,341.749,764.343,141.53381,1.484,-2.785,-10.385,36.87,1.2,127.7,827.423,0,0,0.2332,0,82.03,-0.075
324,04-01-2020,21:24,-0.982997,-0.351132,284.31015,8.83,1.313,-9.787,23.3,5.2,263,819.668,0,0,0,4,133.34,0.268
325,25-01-2020,19:00,-1.01367,-0.168146,262.27367,6.673,-0.097,-10.997,24.23,1.7,257.4,815.788,0,0,0,0,103.67,0.305
326,17-01-2020,18:58,-0.62666,-0.059346,260.74897,0.647,-4.228,-14.928,25.92,20.2,269.9,810.194,0,0,0,1,56.61,0.305
327,01-06-2020,02:08,-1.28135,-0.439453,32.09823,19.71,11.662,5.962,40.61,2.2,23.27,818.328,0,0,0,0,71.99,0.74
328,31-10-2020,00:53,-1.76779,-0.957894,35.43197,10.89,2.529,-9.171,21.43,1.95,76.72,813.866,0,0,0,8,73.53,-0.104
329,10-06-2020,11:42,1046.79,1026,165.53929,21.39,9.285,-2.215,19.95,5.45,278.6,821.891,0,0,0.1575,4,145.87,0.963
330,17-10-2020,19:52,-1.67786,-0.108628,283.3581,14.79,5.835,-3.865,26.28,0.7,297.5,813.973,0,0,0,0,29.8,-0.082
331,25-05-2020,19:14,5.88902,-0.592527,298.19658,11.94,6.772,1.972,50.41,2.2,24.01,818.655,0.508,0,0,0,15.32,0.995
332,09-06-2020,21:14,-1.1359,-0.246883,320.5319,13.91,6.007,-2.393,31.5,3.45,303.3,818.985,10.67,0,0,0,30.15,0.884
333,22-01-2020,02:46,-0.853611,-0.054401,70.16277,5.634,0.701,-5.799,41.11,7.7,287.5,810.149,0,0,0,0,81.02,0.366
334,25-07-2020,13:26,176.838,0.197508,225.4958,25.59,16.653,12.053,42.9,3.95,24.02,819.183,0,0,0.1548,0,26.18,1.026
335,31-03-2020,16:32,181.107,196.629,258.37864,15.95,5.761,-5.939,20.43,2.2,140.8,811.803,0,0,0.1937,0,50.51,0.988
336,17-02-2020,06:42,0.590411,0.163202,103.58931,-0.846,-2.282,-4.282,74.93,0,0,811.048,0,0,0,0,140.72,10.25
337,29-10-2020,11:40,647.141,1008.32,178.67998,16.94,7.118,-2.982,24.68,3.45,117.7,819.252,0,0,0.2032,6,83.25,0.298
338,11-04-2020,17:28,67.881,28.5091,271.48385,17.31,4.736,-13.564,9.52,4.7,262.6,801.943,0,0,0.1951,2,59.34,0.842
339,24-01-2020,22:40,-0.87311,-0.009891,309.21063,7.096,0.83,-7.77,31.32,3.7,278,813.771,0,0,0,4,22.2,0.399
340,19-03-2020,23:14,-1.02823,-0.103855,339.39334,-5.004,-5.004,-5.004,100,0.7,26.49,823.636,13.97,1,0,6,169.95,11
341,02-09-2020,14:33,706.593,945.737,237.04603,31.17,14.122,1.362,14.86,3.95,76.75,816.172,0,0,0.1959,6,109.9,0.468
342,14-09-2020,10:23,778.265,807.024,144.16099,25.09,12.213,2.033,22.21,2.7,134.5,825.306,0,0,0.1829,0,102,0.026
343,02-11-2020,15:04,306.573,863.883,231.03,23.36,8.347,-9.533,9.42,1.45,76.25,823.561,0,0,0.2422,0,91.13,0.311
344,19-02-2020,22:14,-0.806347,0.247278,308.6939,-11.62,-11.993,-12.993,88.3,2.2,299.3,827.756,0,1,0,0,75.62,13.44
345,24-04-2020,02:24,-0.907847,-0.108805,40.47353,4.177,3.849,3.449,95,0.95,272.1,813.603,0,0,0,0,16.85,1.127
346,06-11-2020,11:38,341.914,182.337,178.16152,22.12,7.683,-9.797,9.92,3.7,99.6,813.469,0,0,0.2003,7,124.54,0.142
347,23-09-2020,02:05,-1.52489,-0.197506,45.69063,19.16,9.551,1.251,30.13,4.45,295.4,819.725,0,0,0,3,76.75,-0.168
348,23-04-2020,15:46,707.562,900.629,258.26642,17.42,7.425,-2.675,24.57,5.95,269.2,809.618,0,0,0.2016,6,22.44,1.352
349,19-10-2020,03:16,-1.22201,-0.577706,72.5503,0.54,0.293,-0.007,96.1,0.7,73.97,814.167,0,0,0,0,44.73,-0.169
350,06-07-2020,07:08,416.935,841.657,81.26104,23.48,13.017,5.917,32.15,1.2,105.7,819.172,0,0,0.2188,0,34.56,0.955
351,26-01-2020,17:23,1.61404,0,247.79303,9.4,2.316,-6.984,28.68,2.7,36.87,814.48,0,0,0,0,79.09,0.453
352,02-01-2020,09:17,302.233,847.621,140.18294,3.193,-2.286,-12.286,27.51,1.45,253.4,807.639,0,0,0.2409,0,169.07,0.005
353,24-09-2020,07:52,357.915,804.229,110.78732,23.2,9.942,-2.458,17.51,2.95,266.6,818.882,0,0,0.238,0,80.34,-0.321
354,12-09-2020,15:03,586.189,924.183,241.81473,24.94,10.848,-1.842,16.61,2.95,166.3,819.211,0,0,0.2091,4,127.62,0.57
355,12-01-2020,17:21,-0.68755,0,245.90865,1.383,-4.043,-16.043,22.16,5.7,276.1,810.293,0,0,0,0,10.41,0.355
356,26-08-2020,06:40,148.98,333.59,88.09722,24.15,12.784,4.684,28.34,3.2,283.7,817.345,0,0,0.2829,0,87.47,-0.243
357,24-06-2020,04:25,0.630147,-0.108629,56.65611,17.06,10.026,4.626,43.69,1.95,283.3,818.199,0,0,0,0,92.13,0.825
358,13-07-2020,11:22,1223.86,918.713,149.01336,33.78,16.094,4.894,16.48,2.2,167.4,814.502,0,0,0.1834,0,114.45,1.034
359,22-12-2020,23:10,-0.985974,0,323.43522,-2.331,-6.357,-16.457,28.6,9.2,290.7,806.8,0,0,0,0,87.14,0.328
360,06-08-2020,01:55,-1.26454,-0.133316,29.75254,19.16,13.419,10.019,55.4,0,0,817.342,0,0,0,3,115.2,-0.017
361,26-04-2020,06:06,79.5854,0.791306,80.49433,10.25,3.581,-4.319,34.07,2.95,258.6,817.663,0,0,0.1898,0,162.92,0.978
362,20-11-2020,16:59,-1.08035,-0.12838,247.21717,7.345,0.604,-9.496,26.45,2.45,218.8,825.374,0,0,0,1,26.61,0.125
363,07-03-2020,07:38,250.383,726.785,107.98773,9.65,2.109,-8.291,25.16,5.2,309.2,816.996,0,0,0.227,0,101.8,0.588
364,19-09-2020,13:44,846.563,698.205,219.80481,29.46,12.546,-1.754,12.84,2.2,115.6,815.929,0,0,0.2074,0,57.33,0.185
365,13-02-2020,10:33,269.102,15.9792,150.48888,-5.827,-6.832,-8.632,78.33,2.2,18.48,816.359,0.508,0,0.8485,7,101.74,20.36
